artist,track,Week,Ranking
Aaliyah,I Don't Wanna,53,101
Aaliyah,I Don't Wanna,54,101
Aaliyah,I Don't Wanna,55,101
Aaliyah,I Don't Wanna,56,101
Aaliyah,I Don't Wanna,57,101
Aaliyah,I Don't Wanna,58,101
Aaliyah,I Don't Wanna,59,101
Aaliyah,I Don't Wanna,60,101
Aaliyah,I Don't Wanna,61,101
Aaliyah,I Don't Wanna,62,101
Aaliyah,I Don't Wanna,63,101
Aaliyah,I Don't Wanna,64,101
Aaliyah,I Don't Wanna,65,101
Aaliyah,I Don't Wanna,66,101
Aaliyah,I Don't Wanna,67,101
Aaliyah,I Don't Wanna,68,101
Aaliyah,I Don't Wanna,69,101
Aaliyah,I Don't Wanna,70,101
Aaliyah,I Don't Wanna,71,101
Aaliyah,I Don't Wanna,72,101
Aaliyah,I Don't Wanna,73,101
Aaliyah,I Don't Wanna,74,101
Aaliyah,I Don't Wanna,75,101
Aaliyah,I Don't Wanna,76,101
Aaliyah,Try Again,1,59
Aaliyah,Try Again,2,53
Aaliyah,Try Again,3,38
Aaliyah,Try Again,4,28
Aaliyah,Try Again,5,21
Aaliyah,Try Again,6,18
Aaliyah,Try Again,7,16
Aaliyah,Try Again,8,14
Aaliyah,Try Again,9,12
Aaliyah,Try Again,10,10
Aaliyah,Try Again,11,9
Aaliyah,Try Again,12,8
Aaliyah,Try Again,13,6
Aaliyah,Try Again,14,1
Aaliyah,Try Again,15,2
Aaliyah,Try Again,16,2
Aaliyah,Try Again,17,2
Aaliyah,Try Again,18,2
Aaliyah,Try Again,19,3
Aaliyah,Try Again,20,4
Aaliyah,Try Again,21,5
Aaliyah,Try Again,22,5
Aaliyah,Try Again,23,6
Aaliyah,Try Again,24,9
Aaliyah,Try Again,25,13
Aaliyah,Try Again,26,14
Aaliyah,Try Again,27,16
Aaliyah,Try Again,28,23
Aaliyah,Try Again,29,22
Aaliyah,Try Again,30,33
Aaliyah,Try Again,31,36
Aaliyah,Try Again,32,43
Aaliyah,Try Again,33,101
Aaliyah,Try Again,34,101
Aaliyah,Try Again,35,101
Aaliyah,Try Again,36,101
Aaliyah,Try Again,37,101
Aaliyah,Try Again,38,101
Aaliyah,Try Again,39,101
Aaliyah,Try Again,40,101
Aaliyah,Try Again,41,101
Aaliyah,Try Again,42,101
Aaliyah,Try Again,43,101
Aaliyah,Try Again,44,101
Aaliyah,Try Again,45,101
Aaliyah,Try Again,46,101
Aaliyah,Try Again,47,101
Aaliyah,Try Again,48,101
Aaliyah,Try Again,49,101
Aaliyah,Try Again,50,101
Aaliyah,Try Again,51,101
Aaliyah,Try Again,52,101
Aaliyah,Try Again,53,101
Aaliyah,Try Again,54,101
Aaliyah,Try Again,55,101
Aaliyah,Try Again,56,101
Aaliyah,Try Again,57,101
Aaliyah,Try Again,58,101
Aaliyah,Try Again,59,101
Aaliyah,Try Again,60,101
Aaliyah,Try Again,61,101
Aaliyah,Try Again,62,101
Aaliyah,Try Again,63,101
Aaliyah,Try Again,64,101
Aaliyah,Try Again,65,101
Aaliyah,Try Again,66,101
Aaliyah,Try Again,67,101
Aaliyah,Try Again,68,101
Aaliyah,Try Again,69,101
Aaliyah,Try Again,70,101
Aaliyah,Try Again,71,101
Aaliyah,Try Again,72,101
Aaliyah,Try Again,73,101
Aaliyah,Try Again,74,101
Aaliyah,Try Again,75,101
Aaliyah,Try Again,76,101
"Adams, Yolanda",Open My Heart,1,76
"Adams, Yolanda",Open My Heart,2,76
"Adams, Yolanda",Open My Heart,3,74
"Adams, Yolanda",Open My Heart,4,69
"Adams, Yolanda",Open My Heart,5,68
"Adams, Yolanda",Open My Heart,6,67
"Adams, Yolanda",Open My Heart,7,61
"Adams, Yolanda",Open My Heart,8,58
"Adams, Yolanda",Open My Heart,9,57
"Adams, Yolanda",Open My Heart,10,59
"Adams, Yolanda",Open My Heart,11,66
"Adams, Yolanda",Open My Heart,12,68
"Adams, Yolanda",Open My Heart,13,61
"Adams, Yolanda",Open My Heart,14,67
"Adams, Yolanda",Open My Heart,15,59
"Adams, Yolanda",Open My Heart,16,63
"Adams, Yolanda",Open My Heart,17,67
"Adams, Yolanda",Open My Heart,18,71
"Adams, Yolanda",Open My Heart,19,79
"Adams, Yolanda",Open My Heart,20,89
"Adams, Yolanda",Open My Heart,21,101
"Adams, Yolanda",Open My Heart,22,101
"Adams, Yolanda",Open My Heart,23,101
"Adams, Yolanda",Open My Heart,24,101
"Adams, Yolanda",Open My Heart,25,101
"Adams, Yolanda",Open My Heart,26,101
"Adams, Yolanda",Open My Heart,27,101
"Adams, Yolanda",Open My Heart,28,101
"Adams, Yolanda",Open My Heart,29,101
"Adams, Yolanda",Open My Heart,30,101
"Adams, Yolanda",Open My Heart,31,101
"Adams, Yolanda",Open My Heart,32,101
"Adams, Yolanda",Open My Heart,33,101
"Adams, Yolanda",Open My Heart,34,101
"Adams, Yolanda",Open My Heart,35,101
"Adams, Yolanda",Open My Heart,36,101
"Adams, Yolanda",Open My Heart,37,101
"Adams, Yolanda",Open My Heart,38,101
"Adams, Yolanda",Open My Heart,39,101
"Adams, Yolanda",Open My Heart,40,101
"Adams, Yolanda",Open My Heart,41,101
"Adams, Yolanda",Open My Heart,42,101
"Adams, Yolanda",Open My Heart,43,101
"Adams, Yolanda",Open My Heart,44,101
"Adams, Yolanda",Open My Heart,45,101
"Adams, Yolanda",Open My Heart,46,101
"Adams, Yolanda",Open My Heart,47,101
"Adams, Yolanda",Open My Heart,48,101
"Adams, Yolanda",Open My Heart,49,101
"Adams, Yolanda",Open My Heart,50,101
"Adams, Yolanda",Open My Heart,51,101
"Adams, Yolanda",Open My Heart,52,101
"Adams, Yolanda",Open My Heart,53,101
"Adams, Yolanda",Open My Heart,54,101
"Adams, Yolanda",Open My Heart,55,101
"Adams, Yolanda",Open My Heart,56,101
"Adams, Yolanda",Open My Heart,57,101
"Adams, Yolanda",Open My Heart,58,101
"Adams, Yolanda",Open My Heart,59,101
"Adams, Yolanda",Open My Heart,60,101
"Adams, Yolanda",Open My Heart,61,101
"Adams, Yolanda",Open My Heart,62,101
"Adams, Yolanda",Open My Heart,63,101
"Adams, Yolanda",Open My Heart,64,101
"Adams, Yolanda",Open My Heart,65,101
"Adams, Yolanda",Open My Heart,66,101
"Adams, Yolanda",Open My Heart,67,101
"Adams, Yolanda",Open My Heart,68,101
"Adams, Yolanda",Open My Heart,69,101
"Adams, Yolanda",Open My Heart,70,101
"Adams, Yolanda",Open My Heart,71,101
"Adams, Yolanda",Open My Heart,72,101
"Adams, Yolanda",Open My Heart,73,101
"Adams, Yolanda",Open My Heart,74,101
"Adams, Yolanda",Open My Heart,75,101
"Adams, Yolanda",Open My Heart,76,101
"Adkins, Trace",More,1,84
"Adkins, Trace",More,2,84
"Adkins, Trace",More,3,75
"Adkins, Trace",More,4,73
"Adkins, Trace",More,5,73
"Adkins, Trace",More,6,69
"Adkins, Trace",More,7,68
"Adkins, Trace",More,8,65
"Adkins, Trace",More,9,73
"Adkins, Trace",More,10,83
"Adkins, Trace",More,11,92
"Adkins, Trace",More,12,101
"Adkins, Trace",More,13,101
"Adkins, Trace",More,14,101
"Adkins, Trace",More,15,101
"Adkins, Trace",More,16,101
"Adkins, Trace",More,17,101
"Adkins, Trace",More,18,101
"Adkins, Trace",More,19,101
"Adkins, Trace",More,20,101
"Adkins, Trace",More,21,101
"Adkins, Trace",More,22,101
"Adkins, Trace",More,23,101
"Adkins, Trace",More,24,101
"Adkins, Trace",More,25,101
"Adkins, Trace",More,26,101
"Adkins, Trace",More,27,101
"Adkins, Trace",More,28,101
"Adkins, Trace",More,29,101
"Adkins, Trace",More,30,101
"Adkins, Trace",More,31,101
"Adkins, Trace",More,32,101
"Adkins, Trace",More,33,101
"Adkins, Trace",More,34,101
"Adkins, Trace",More,35,101
"Adkins, Trace",More,36,101
"Adkins, Trace",More,37,101
"Adkins, Trace",More,38,101
"Adkins, Trace",More,39,101
"Adkins, Trace",More,40,101
"Adkins, Trace",More,41,101
"Adkins, Trace",More,42,101
"Adkins, Trace",More,43,101
"Adkins, Trace",More,44,101
"Adkins, Trace",More,45,101
"Adkins, Trace",More,46,101
"Adkins, Trace",More,47,101
"Adkins, Trace",More,48,101
"Adkins, Trace",More,49,101
"Adkins, Trace",More,50,101
"Adkins, Trace",More,51,101
"Adkins, Trace",More,52,101
"Adkins, Trace",More,53,101
"Adkins, Trace",More,54,101
"Adkins, Trace",More,55,101
"Adkins, Trace",More,56,101
"Adkins, Trace",More,57,101
"Adkins, Trace",More,58,101
"Adkins, Trace",More,59,101
"Adkins, Trace",More,60,101
"Adkins, Trace",More,61,101
"Adkins, Trace",More,62,101
"Adkins, Trace",More,63,101
"Adkins, Trace",More,64,101
"Adkins, Trace",More,65,101
"Adkins, Trace",More,66,101
"Adkins, Trace",More,67,101
"Adkins, Trace",More,68,101
"Adkins, Trace",More,69,101
"Adkins, Trace",More,70,101
"Adkins, Trace",More,71,101
"Adkins, Trace",More,72,101
"Adkins, Trace",More,73,101
"Adkins, Trace",More,74,101
"Adkins, Trace",More,75,101
"Adkins, Trace",More,76,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),1,57
"Aguilera, Christina",Come On Over Baby (All I Want Is You),2,47
"Aguilera, Christina",Come On Over Baby (All I Want Is You),3,45
"Aguilera, Christina",Come On Over Baby (All I Want Is You),4,29
"Aguilera, Christina",Come On Over Baby (All I Want Is You),5,23
"Aguilera, Christina",Come On Over Baby (All I Want Is You),6,18
"Aguilera, Christina",Come On Over Baby (All I Want Is You),7,11
"Aguilera, Christina",Come On Over Baby (All I Want Is You),8,9
"Aguilera, Christina",Come On Over Baby (All I Want Is You),9,9
"Aguilera, Christina",Come On Over Baby (All I Want Is You),10,11
"Aguilera, Christina",Come On Over Baby (All I Want Is You),11,1
"Aguilera, Christina",Come On Over Baby (All I Want Is You),12,1
"Aguilera, Christina",Come On Over Baby (All I Want Is You),13,1
"Aguilera, Christina",Come On Over Baby (All I Want Is You),14,1
"Aguilera, Christina",Come On Over Baby (All I Want Is You),15,4
"Aguilera, Christina",Come On Over Baby (All I Want Is You),16,8
"Aguilera, Christina",Come On Over Baby (All I Want Is You),17,12
"Aguilera, Christina",Come On Over Baby (All I Want Is You),18,22
"Aguilera, Christina",Come On Over Baby (All I Want Is You),19,23
"Aguilera, Christina",Come On Over Baby (All I Want Is You),20,43
"Aguilera, Christina",Come On Over Baby (All I Want Is You),21,44
"Aguilera, Christina",Come On Over Baby (All I Want Is You),22,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),23,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),24,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),25,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),26,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),27,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),28,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),29,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),30,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),31,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),32,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),33,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),34,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),35,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),36,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),37,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),38,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),39,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),40,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),41,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),42,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),43,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),44,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),45,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),46,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),47,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),48,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),49,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),50,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),51,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),52,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),53,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),54,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),55,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),56,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),57,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),58,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),59,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),60,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),61,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),62,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),63,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),64,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),65,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),66,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),67,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),68,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),69,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),70,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),71,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),72,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),73,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),74,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),75,101
"Aguilera, Christina",Come On Over Baby (All I Want Is You),76,101
"Aguilera, Christina",I Turn To You,1,50
"Aguilera, Christina",I Turn To You,2,39
"Aguilera, Christina",I Turn To You,3,30
"Aguilera, Christina",I Turn To You,4,28
"Aguilera, Christina",I Turn To You,5,21
"Aguilera, Christina",I Turn To You,6,19
"Aguilera, Christina",I Turn To You,7,20
"Aguilera, Christina",I Turn To You,8,17
"Aguilera, Christina",I Turn To You,9,17
"Aguilera, Christina",I Turn To You,10,17
"Aguilera, Christina",I Turn To You,11,17
"Aguilera, Christina",I Turn To You,12,3
"Aguilera, Christina",I Turn To You,13,3
"Aguilera, Christina",I Turn To You,14,7
"Aguilera, Christina",I Turn To You,15,10
"Aguilera, Christina",I Turn To You,16,17
"Aguilera, Christina",I Turn To You,17,25
"Aguilera, Christina",I Turn To You,18,29
"Aguilera, Christina",I Turn To You,19,29
"Aguilera, Christina",I Turn To You,20,40
"Aguilera, Christina",I Turn To You,21,43
"Aguilera, Christina",I Turn To You,22,50
"Aguilera, Christina",I Turn To You,23,101
"Aguilera, Christina",I Turn To You,24,101
"Aguilera, Christina",I Turn To You,25,101
"Aguilera, Christina",I Turn To You,26,101
"Aguilera, Christina",I Turn To You,27,101
"Aguilera, Christina",I Turn To You,28,101
"Aguilera, Christina",I Turn To You,29,101
"Aguilera, Christina",I Turn To You,30,101
"Aguilera, Christina",I Turn To You,31,101
"Aguilera, Christina",I Turn To You,32,101
"Aguilera, Christina",I Turn To You,33,101
"Aguilera, Christina",I Turn To You,34,101
"Aguilera, Christina",I Turn To You,35,101
"Aguilera, Christina",I Turn To You,36,101
"Aguilera, Christina",I Turn To You,37,101
"Aguilera, Christina",I Turn To You,38,101
"Aguilera, Christina",I Turn To You,39,101
"Aguilera, Christina",I Turn To You,40,101
"Aguilera, Christina",I Turn To You,41,101
"Aguilera, Christina",I Turn To You,42,101
"Aguilera, Christina",I Turn To You,43,101
"Aguilera, Christina",I Turn To You,44,101
"Aguilera, Christina",I Turn To You,45,101
"Aguilera, Christina",I Turn To You,46,101
"Aguilera, Christina",I Turn To You,47,101
"Aguilera, Christina",I Turn To You,48,101
"Aguilera, Christina",I Turn To You,49,101
"Aguilera, Christina",I Turn To You,50,101
"Aguilera, Christina",I Turn To You,51,101
"Aguilera, Christina",I Turn To You,52,101
"Aguilera, Christina",I Turn To You,53,101
"Aguilera, Christina",I Turn To You,54,101
"Aguilera, Christina",I Turn To You,55,101
"Aguilera, Christina",I Turn To You,56,101
"Aguilera, Christina",I Turn To You,57,101
"Aguilera, Christina",I Turn To You,58,101
"Aguilera, Christina",I Turn To You,59,101
"Aguilera, Christina",I Turn To You,60,101
"Aguilera, Christina",I Turn To You,61,101
"Aguilera, Christina",I Turn To You,62,101
"Aguilera, Christina",I Turn To You,63,101
"Aguilera, Christina",I Turn To You,64,101
"Aguilera, Christina",I Turn To You,65,101
"Aguilera, Christina",I Turn To You,66,101
"Aguilera, Christina",I Turn To You,67,101
"Aguilera, Christina",I Turn To You,68,101
"Aguilera, Christina",I Turn To You,69,101
"Aguilera, Christina",I Turn To You,70,101
"Aguilera, Christina",I Turn To You,71,101
"Aguilera, Christina",I Turn To You,72,101
"Aguilera, Christina",I Turn To You,73,101
"Aguilera, Christina",I Turn To You,74,101
"Aguilera, Christina",I Turn To You,75,101
"Aguilera, Christina",I Turn To You,76,101
"Aguilera, Christina",What A Girl Wants,1,71
"Aguilera, Christina",What A Girl Wants,2,51
"Aguilera, Christina",What A Girl Wants,3,28
"Aguilera, Christina",What A Girl Wants,4,18
"Aguilera, Christina",What A Girl Wants,5,13
"Aguilera, Christina",What A Girl Wants,6,13
"Aguilera, Christina",What A Girl Wants,7,11
"Aguilera, Christina",What A Girl Wants,8,1
"Aguilera, Christina",What A Girl Wants,9,1
"Aguilera, Christina",What A Girl Wants,10,2
"Aguilera, Christina",What A Girl Wants,11,2
"Aguilera, Christina",What A Girl Wants,12,3
"Aguilera, Christina",What A Girl Wants,13,3
"Aguilera, Christina",What A Girl Wants,14,4
"Aguilera, Christina",What A Girl Wants,15,12
"Aguilera, Christina",What A Girl Wants,16,11
"Aguilera, Christina",What A Girl Wants,17,13
"Aguilera, Christina",What A Girl Wants,18,15
"Aguilera, Christina",What A Girl Wants,19,18
"Aguilera, Christina",What A Girl Wants,20,20
"Aguilera, Christina",What A Girl Wants,21,30
"Aguilera, Christina",What A Girl Wants,22,40
"Aguilera, Christina",What A Girl Wants,23,39
"Aguilera, Christina",What A Girl Wants,24,44
"Aguilera, Christina",What A Girl Wants,25,101
"Aguilera, Christina",What A Girl Wants,26,101
"Aguilera, Christina",What A Girl Wants,27,101
"Aguilera, Christina",What A Girl Wants,28,101
"Aguilera, Christina",What A Girl Wants,29,101
"Aguilera, Christina",What A Girl Wants,30,101
"Aguilera, Christina",What A Girl Wants,31,101
"Aguilera, Christina",What A Girl Wants,32,101
"Aguilera, Christina",What A Girl Wants,33,101
"Aguilera, Christina",What A Girl Wants,34,101
"Aguilera, Christina",What A Girl Wants,35,101
"Aguilera, Christina",What A Girl Wants,36,101
"Aguilera, Christina",What A Girl Wants,37,101
"Aguilera, Christina",What A Girl Wants,38,101
"Aguilera, Christina",What A Girl Wants,39,101
"Aguilera, Christina",What A Girl Wants,40,101
"Aguilera, Christina",What A Girl Wants,41,101
"Aguilera, Christina",What A Girl Wants,42,101
"Aguilera, Christina",What A Girl Wants,43,101
"Aguilera, Christina",What A Girl Wants,44,101
"Aguilera, Christina",What A Girl Wants,45,101
"Aguilera, Christina",What A Girl Wants,46,101
"Aguilera, Christina",What A Girl Wants,47,101
"Aguilera, Christina",What A Girl Wants,48,101
"Aguilera, Christina",What A Girl Wants,49,101
"Aguilera, Christina",What A Girl Wants,50,101
"Aguilera, Christina",What A Girl Wants,51,101
"Aguilera, Christina",What A Girl Wants,52,101
"Aguilera, Christina",What A Girl Wants,53,101
"Aguilera, Christina",What A Girl Wants,54,101
"Aguilera, Christina",What A Girl Wants,55,101
"Aguilera, Christina",What A Girl Wants,56,101
"Aguilera, Christina",What A Girl Wants,57,101
"Aguilera, Christina",What A Girl Wants,58,101
"Aguilera, Christina",What A Girl Wants,59,101
"Aguilera, Christina",What A Girl Wants,60,101
"Aguilera, Christina",What A Girl Wants,61,101
"Aguilera, Christina",What A Girl Wants,62,101
"Aguilera, Christina",What A Girl Wants,63,101
"Aguilera, Christina",What A Girl Wants,64,101
"Aguilera, Christina",What A Girl Wants,65,101
"Aguilera, Christina",What A Girl Wants,66,101
"Aguilera, Christina",What A Girl Wants,67,101
"Aguilera, Christina",What A Girl Wants,68,101
"Aguilera, Christina",What A Girl Wants,69,101
"Aguilera, Christina",What A Girl Wants,70,101
"Aguilera, Christina",What A Girl Wants,71,101
"Aguilera, Christina",What A Girl Wants,72,101
"Aguilera, Christina",What A Girl Wants,73,101
"Aguilera, Christina",What A Girl Wants,74,101
"Aguilera, Christina",What A Girl Wants,75,101
"Aguilera, Christina",What A Girl Wants,76,101
Alice Deejay,Better Off Alone,1,79
Alice Deejay,Better Off Alone,2,65
Alice Deejay,Better Off Alone,3,53
Alice Deejay,Better Off Alone,4,48
Alice Deejay,Better Off Alone,5,45
Alice Deejay,Better Off Alone,6,36
Alice Deejay,Better Off Alone,7,34
Alice Deejay,Better Off Alone,8,29
Alice Deejay,Better Off Alone,9,27
Alice Deejay,Better Off Alone,10,30
Alice Deejay,Better Off Alone,11,36
Alice Deejay,Better Off Alone,12,37
Alice Deejay,Better Off Alone,13,39
Alice Deejay,Better Off Alone,14,49
Alice Deejay,Better Off Alone,15,57
Alice Deejay,Better Off Alone,16,63
Alice Deejay,Better Off Alone,17,65
Alice Deejay,Better Off Alone,18,68
Alice Deejay,Better Off Alone,19,79
Alice Deejay,Better Off Alone,20,86
Alice Deejay,Better Off Alone,21,101
Alice Deejay,Better Off Alone,22,101
Alice Deejay,Better Off Alone,23,101
Alice Deejay,Better Off Alone,24,101
Alice Deejay,Better Off Alone,25,101
Alice Deejay,Better Off Alone,26,101
Alice Deejay,Better Off Alone,27,101
Alice Deejay,Better Off Alone,28,101
Alice Deejay,Better Off Alone,29,101
Alice Deejay,Better Off Alone,30,101
Alice Deejay,Better Off Alone,31,101
Alice Deejay,Better Off Alone,32,101
Alice Deejay,Better Off Alone,33,101
Alice Deejay,Better Off Alone,34,101
Alice Deejay,Better Off Alone,35,101
Alice Deejay,Better Off Alone,36,101
Alice Deejay,Better Off Alone,37,101
Alice Deejay,Better Off Alone,38,101
Alice Deejay,Better Off Alone,39,101
Alice Deejay,Better Off Alone,40,101
Alice Deejay,Better Off Alone,41,101
Alice Deejay,Better Off Alone,42,101
Alice Deejay,Better Off Alone,43,101
Alice Deejay,Better Off Alone,44,101
Alice Deejay,Better Off Alone,45,101
Alice Deejay,Better Off Alone,46,101
Alice Deejay,Better Off Alone,47,101
Alice Deejay,Better Off Alone,48,101
Alice Deejay,Better Off Alone,49,101
Alice Deejay,Better Off Alone,50,101
Alice Deejay,Better Off Alone,51,101
Alice Deejay,Better Off Alone,52,101
Alice Deejay,Better Off Alone,53,101
Alice Deejay,Better Off Alone,54,101
Alice Deejay,Better Off Alone,55,101
Alice Deejay,Better Off Alone,56,101
Alice Deejay,Better Off Alone,57,101
Alice Deejay,Better Off Alone,58,101
Alice Deejay,Better Off Alone,59,101
Alice Deejay,Better Off Alone,60,101
Alice Deejay,Better Off Alone,61,101
Alice Deejay,Better Off Alone,62,101
Alice Deejay,Better Off Alone,63,101
Alice Deejay,Better Off Alone,64,101
Alice Deejay,Better Off Alone,65,101
Alice Deejay,Better Off Alone,66,101
Alice Deejay,Better Off Alone,67,101
Alice Deejay,Better Off Alone,68,101
Alice Deejay,Better Off Alone,69,101
